id,num1,num2,num3,num4,num5
1152,6,3,47,55,18
1153,78,96,91,60,23
1154,35,50,21,4,64
1155,74,15,9,73,30
1156,60,62,83,38,10
1157,93,30,56,54,96
1158,95,97,86,34,79
1159,87,53,90,62,41
1160,38,38,3,99,37
1161,100,22,51,75,81
1162,48,3,48,94,80
1163,53,6,15,30,97
1164,47,8,9,51,43
1165,13,38,63,62,56
1166,11,61,65,70,47
1167,79,77,46,88,96
1168,56,4,75,63,37
1169,95,20,48,99,72
1170,54,89,7,86,2
1171,88,27,56,7,43
1172,83,36,94,32,63
1173,52,57,66,2,46
1174,92,36,84,95,38
1175,13,25,61,14,3
1176,52,93,82,60,34
1177,42,76,24,8,48
1178,3,40,5,5,2
1179,73,56,34,73,50
1180,57,34,20,23,81
1181,47,75,69,21,86
1182,82,57,56,28,42
1183,83,23,43,55,23
1184,79,8,63,25,73
1185,5,84,51,34,16
1186,25,41,75,38,39
1187,84,26,5,64,80
1188,31,62,63,88,47
1189,83,7,69,17,31
1190,33,46,46,43,55
1191,30,93,36,3,37
1192,5,98,24,14,3
1193,87,80,2,78,34
1194,90,50,2,46,11
1195,39,57,37,5,87
1196,97,61,25,13,25
1197,40,93,13,2,30
1198,68,26,27,44,40
1199,85,62,88,59,53
1200,29,87,79,28,53
1201,39,31,6,14,62
1202,47,62,40,56,89
1203,35,79,59,54,5
1204,92,34,30,41,83
1205,10,95,68,44,95
1206,56,53,26,16,87
1207,74,31,71,16,55
1208,25,81,95,95,58
1209,50,72,96,59,56
1210,29,43,9,13,38
1211,15,41,55,21,6
1212,45,60,97,37,96
1213,69,99,78,33,79
1214,2,62,32,93,61
1215,38,60,39,36,16
1216,13,2,39,51,47
1217,75,51,21,60,90
1218,39,52,67,96,24
1219,87,96,72,26,52
1220,50,13,41,37,3
1221,69,13,27,52,45
1222,31,100,88,53,99
1223,56,88,79,99,83
1224,56,99,44,53,35
1225,86,90,55,19,93
1226,9,39,2,48,96
1227,37,73,86,44,70
1228,10,40,31,27,86
1229,53,18,97,51,2
1230,49,71,71,36,4
1231,60,46,99,7,45
1232,8,48,58,27,5
1233,96,12,79,71,2
1234,91,31,98,49,10
1235,58,66,22,98,70
1236,64,77,63,16,7
1237,38,67,15,15,32
1238,35,84,74,59,100
1239,84,18,46,57,28
1240,100,73,90,41,67
1241,85,37,34,65,63
1242,24,69,20,8,10
1243,76,26,32,60,24
1244,100,33,9,61,46
1245,85,13,71,23,93
1246,21,50,85,25,1
1247,89,43,53,52,15
1248,19,82,65,16,67
1249,92,13,79,74,30
1250,21,35,22,87,77
1251,89,89,22,72,84
1252,34,88,21,92,74
1253,40,42,23,10,63
1254,10,59,76,14,71
1255,63,24,75,9,56
1256,69,95,25,3,87
1257,52,97,89,4,21
1258,16,25,19,42,27
1259,44,96,39,75,8
1260,64,14,34,65,14
1261,56,31,55,100,52
1262,17,81,99,72,88
1263,100,31,99,70,96
1264,90,11,87,84,26
1265,62,91,93,79,63
1266,83,86,31,70,15
1267,81,71,77,42,82
1268,66,14,56,80,2
1269,21,3,54,25,35
1270,56,40,92,35,56
1271,36,73,76,45,22
1272,61,59,77,62,35
1273,94,60,91,69,4
1274,11,81,36,64,32
1275,41,33,23,41,59
1276,35,5,60,81,20
1277,25,76,63,49,12
1278,83,43,88,57,94
1279,88,20,81,95,10
1280,88,30,33,55,12
1281,52,42,60,16,77
1282,16,15,75,61,66
1283,24,100,74,18,35
1284,32,54,62,3,11
1285,39,48,44,74,25
1286,80,15,66,61,36
1287,3,94,22,84,78
1288,97,85,73,58,29
1289,12,59,46,1,91
1290,9,59,20,73,42
1291,50,89,36,14,34
1292,99,100,96,24,65
1293,38,20,95,54,95
1294,17,45,90,44,46
1295,46,78,99,42,85
1296,68,44,12,62,98
1297,84,100,30,64,50
1298,14,6,5,65,1
1299,41,4,73,65,54
1300,76,55,88,4,13
1301,43,21,28,45,11
1302,99,19,68,22,41
1303,55,13,56,27,96
1304,61,29,73,32,84
1305,27,60,73,52,95
1306,14,27,31,67,79
1307,59,90,70,3,65
1308,47,99,20,25,7
1309,38,65,99,69,6
1310,42,86,16,50,95
1311,75,79,80,43,96
1312,38,30,65,37,12
1313,50,44,84,33,84
1314,27,19,44,37,90
1315,44,4,1,87,98
1316,21,16,65,9,23
1317,79,29,77,12,49
1318,34,24,57,5,42
1319,96,14,67,97,22
1320,25,24,41,79,45
1321,62,5,15,42,87
1322,11,35,36,26,76
1323,19,73,15,2,85
1324,10,48,72,68,53
1325,46,59,72,95,62
1326,96,94,13,92,49
1327,18,15,20,2,87
1328,39,80,100,28,21
1329,5,63,33,16,63
1330,70,70,15,88,93
1331,39,97,96,44,35
1332,28,25,25,34,21
1333,35,15,34,74,73
1334,1,43,17,78,99
1335,23,70,7,70,74
1336,56,99,80,40,64
1337,76,90,29,31,82
1338,37,56,94,68,67
1339,6,54,43,93,24
1340,25,56,15,4,12
1341,22,37,82,97,14
1342,43,98,1,43,71
1343,7,82,72,44,56
1344,74,23,56,28,3
1345,76,68,63,84,69
1346,73,75,13,65,49
1347,4,61,47,89,39
1348,58,33,77,44,27
1349,90,43,41,71,60
1350,29,68,64,80,26
1351,18,79,68,68,79
1352,20,70,63,8,73
1353,2,61,12,61,15
1354,54,52,38,40,53
1355,55,41,99,92,68
1356,46,27,47,40,22
1357,24,60,93,87,9
1358,65,74,4,58,22
1359,31,58,100,37,8
1360,85,85,62,17,27
1361,64,30,89,73,98
1362,51,35,100,50,52
1363,17,56,87,66,2
1364,32,8,25,61,71
1365,34,69,6,15,75
1366,48,100,4,74,10
1367,64,21,8,66,14
1368,23,73,12,78,50
1369,31,29,82,72,90
1370,30,4,35,23,63
1371,63,3,36,60,99
1372,55,94,27,44,88
1373,60,100,87,28,72
1374,86,16,33,63,69
1375,45,98,55,95,83
1376,49,63,16,37,72
1377,49,58,93,58,17
1378,29,6,4,32,56
1379,48,43,91,24,37
1380,2,82,81,16,58
1381,76,75,37,2,86
1382,86,6,21,96,21
1383,71,47,97,8,48
1384,40,56,46,62,11
1385,84,100,23,86,23
1386,61,93,47,79,57
1387,9,4,80,10,73
1388,63,22,44,47,78
1389,26,62,62,73,42
1390,28,21,86,27,90
1391,19,66,35,4,37
1392,34,49,49,74,3
1393,74,20,54,3,70
1394,91,22,90,36,99
1395,33,67,39,98,10
1396,46,66,23,92,88
1397,77,20,26,23,97
1398,38,11,99,39,56
1399,32,2,20,95,44
1400,53,11,95,5,6
1401,78,75,52,61,27
1402,24,21,27,38,38
1403,62,81,59,76,53
1404,35,27,83,42,22
1405,29,44,55,12,31
1406,39,99,1,65,44
1407,97,32,92,38,60
1408,49,16,97,70,55
1409,13,86,79,65,80
1410,19,53,96,37,36
1411,16,91,78,29,99
1412,34,74,88,95,8
1413,67,49,88,43,90
1414,13,63,82,39,82
1415,31,43,95,47,84
1416,50,2,88,62,41
1417,12,4,100,96,32
1418,63,96,72,63,75
1419,36,39,78,70,78
1420,8,86,52,98,64
1421,71,12,94,65,76
1422,53,91,96,45,43
1423,14,31,23,49,76
1424,84,97,14,15,19
1425,63,92,99,87,89
1426,6,28,42,20,20
1427,88,92,70,27,79
1428,98,77,16,16,9
1429,76,46,81,89,26
1430,67,10,68,18,72
1431,99,60,40,18,57
1432,18,81,84,13,8
1433,54,49,95,69,40
1434,78,90,5,21,76
1435,80,31,47,79,59
1436,88,96,85,2,54
1437,46,99,23,4,35
1438,57,81,74,50,48
1439,77,84,34,43,19
1440,46,1,99,88,58
1441,8,76,43,81,15
1442,82,20,52,31,99
1443,33,5,89,45,90
1444,2,94,4,18,26
1445,16,55,58,15,92
1446,32,32,49,69,84
1447,4,36,17,63,75
1448,61,93,40,99,36
1449,75,6,90,57,90
1450,1,69,29,39,31
1451,37,86,28,16,47
1452,87,25,48,77,74
1453,29,82,17,36,22
1454,75,71,69,65,63
1455,31,49,79,45,48
1456,36,13,7,76,68
1457,20,87,2,40,48
1458,88,55,54,100,51
1459,44,24,44,33,11
1460,3,33,43,57,69
1461,26,15,35,77,66
1462,14,77,96,6,98
1463,83,63,37,48,87
1464,31,56,41,7,2
1465,54,78,27,87,63
1466,2,13,82,73,9
1467,55,98,59,57,79
1468,99,44,52,83,32
1469,97,91,15,19,23
1470,64,90,43,100,31
1471,85,92,45,54,12
1472,62,92,77,63,4
1473,96,37,100,73,95
1474,32,36,90,24,3
1475,28,70,44,51,80
1476,62,79,75,30,95
1477,63,74,86,66,80
1478,83,4,57,84,66
1479,33,31,68,60,13
1480,81,82,14,88,65
1481,5,50,84,99,43
1482,58,65,57,8,41
1483,16,96,24,24,92
1484,14,63,47,74,16
1485,50,46,77,43,99
1486,61,6,86,100,76
1487,30,83,48,32,25
1488,32,89,80,6,56
1489,23,84,58,9,61
1490,73,39,45,25,49
1491,20,46,81,68,54
1492,64,61,37,96,47
1493,32,84,17,97,25
1494,13,86,62,70,65
1495,90,70,5,85,32
1496,31,76,43,81,66
1497,46,72,66,99,46
1498,14,75,73,44,48
1499,27,73,96,64,14
1500,75,12,32,39,50
1501,31,25,95,62,31
1502,94,97,90,49,89
1503,10,34,81,96,15
1504,99,39,41,86,25
1505,56,37,51,47,14
1506,68,82,89,36,63
1507,64,45,54,53,49
1508,68,6,19,83,92
1509,13,44,45,94,10
1510,53,91,60,90,60
1511,50,71,99,32,66
1512,68,30,89,68,100
1513,39,81,10,52,42
1514,92,23,13,84,15
1515,81,16,72,17,43
1516,34,30,82,3,86
1517,91,61,50,43,4
1518,99,60,37,71,21
1519,54,39,9,93,50
1520,97,93,87,47,16
1521,73,15,50,81,60
1522,12,48,73,70,64
1523,13,79,9,74,56
1524,17,36,68,8,39
1525,20,33,49,60,74
1526,87,32,51,93,65
1527,64,35,26,34,20
1528,54,38,54,88,12
1529,41,59,7,4,37
1530,85,6,12,65,90
1531,43,62,43,52,77
1532,64,64,80,80,5
1533,55,10,68,12,19
1534,1,90,1,31,64
1535,6,65,63,84,48
1536,13,54,60,49,96
1537,90,77,40,39,57
1538,5,52,50,1,85
1539,76,34,47,59,9
1540,43,99,87,79,64
1541,6,95,23,90,55
1542,87,99,32,53,67
1543,37,68,61,34,56
1544,36,89,10,89,85
1545,10,52,6,6,13
1546,13,99,55,88,62
1547,24,71,69,94,74
1548,73,52,18,67,25
1549,53,10,36,76,72
1550,63,28,29,80,82
1551,8,59,42,94,64
1552,78,82,4,53,5
1553,29,2,3,59,92
1554,77,100,58,100,69
1555,29,87,99,35,85
1556,1,34,54,23,88
1557,39,61,73,38,16
1558,9,47,14,65,54
1559,87,45,3,25,41
1560,79,18,83,48,87
1561,30,59,25,90,4
1562,34,59,33,12,33
1563,71,28,96,48,5
1564,96,31,10,86,90
1565,19,99,73,32,4
1566,80,79,78,31,78
1567,44,48,97,60,81
1568,78,15,40,69,76
1569,72,60,34,18,7
1570,97,41,85,92,100
1571,5,6,26,96,59
1572,80,22,18,97,59
1573,16,56,82,30,55
1574,7,94,46,72,100
1575,47,22,23,51,48
1576,64,75,5,21,89
1577,11,98,85,22,78
1578,74,17,83,2,84
1579,69,75,28,2,96
1580,65,9,51,54,60
1581,33,84,63,46,85
1582,5,40,88,15,47
1583,53,64,48,28,86
1584,26,84,30,1,58
1585,56,71,54,44,100
1586,32,78,42,35,74
1587,40,91,8,96,37
1588,77,53,76,95,1
1589,63,66,33,74,4
1590,61,58,43,47,15
1591,94,94,44,47,51
1592,83,92,52,27,36
1593,87,43,60,37,91
1594,83,71,75,45,82
1595,59,20,52,26,100
1596,9,97,55,88,88
1597,4,18,35,13,11
1598,68,88,91,48,16
1599,33,68,67,89,77
1600,6,94,90,69,57
1601,78,14,64,59,9
1602,70,31,84,11,65
1603,97,81,12,87,54
1604,88,36,35,7,35
1605,44,56,24,55,77
1606,5,42,42,40,77
1607,88,10,76,19,72
1608,32,85,21,20,38
1609,85,2,81,64,55
1610,89,1,29,91,50
1611,45,79,41,49,40
1612,94,8,17,73,18
1613,93,19,11,11,44
1614,39,92,6,62,11
1615,69,54,77,8,73
1616,53,75,91,49,31
1617,16,93,8,40,90
1618,40,42,89,85,32
1619,31,61,9,95,40
1620,51,50,44,83,42
1621,42,19,80,13,10
1622,22,29,100,29,53
1623,72,92,35,84,86
1624,98,38,98,30,36
1625,39,88,40,11,93
1626,56,98,90,99,12
1627,90,100,14,17,7
1628,41,86,43,81,25
1629,61,42,44,43,10
1630,100,40,88,26,27
1631,24,22,35,33,5
1632,73,60,66,23,3
1633,4,77,69,29,33
1634,97,89,28,78,28
1635,18,70,63,41,76
1636,38,26,14,5,41
1637,33,26,31,44,73
1638,17,74,3,20,11
1639,33,5,86,92,59
1640,15,16,14,61,50
1641,46,36,86,33,29
1642,36,19,36,71,48
1643,8,47,95,7,28
1644,97,2,28,92,9
1645,61,80,39,66,46
1646,29,48,48,19,20
1647,37,14,23,37,74
1648,25,6,47,13,12
1649,56,26,93,51,38
1650,80,98,90,55,100
1651,17,82,61,22,62
1652,50,73,28,92,88
1653,21,21,37,69,99
1654,17,97,53,23,91
1655,57,52,38,14,85
1656,6,97,67,62,5
1657,20,12,84,81,36
1658,10,8,29,88,85
1659,76,51,72,50,38
1660,71,67,99,2,53
1661,77,11,4,78,72
1662,9,25,20,73,72
1663,89,90,14,25,79
1664,63,66,97,14,3
1665,39,22,67,52,31
1666,65,37,68,92,78
1667,45,73,75,8,16
1668,64,42,60,30,52
1669,26,53,28,72,66
1670,80,45,33,93,30
1671,59,45,63,28,84
1672,6,70,66,49,10
1673,89,97,14,52,15
1674,60,5,70,2,34
1675,28,30,44,7,88
1676,63,33,15,45,13
1677,73,70,33,25,1
1678,1,24,6,28,48
1679,29,29,37,36,93
1680,94,24,34,91,21
1681,42,5,23,82,42
1682,2,98,47,93,23
1683,6,99,3,19,51
1684,93,53,69,3,82
1685,57,58,69,44,59
1686,85,16,48,33,21
1687,35,92,94,38,71
1688,92,22,35,96,42
1689,54,61,50,35,45
1690,64,33,21,27,10
1691,71,25,18,78,18
1692,64,48,14,45,70
1693,100,55,61,7,45
1694,82,85,74,42,42
1695,16,55,87,26,26
1696,31,86,26,87,40
1697,37,10,34,64,84
1698,83,99,6,62,50
1699,59,11,79,72,27
1700,80,23,94,37,86
1701,75,22,26,33,95
1702,89,98,91,45,54
1703,17,11,51,26,91
1704,24,91,26,65,45
1705,67,75,24,99,11
1706,14,14,66,20,7
1707,4,17,66,59,22
1708,66,65,41,44,87
1709,80,47,6,40,50
1710,29,6,71,18,26
1711,14,89,37,98,81
1712,85,18,41,37,84
1713,19,95,82,45,62
1714,4,47,26,66,42
1715,29,23,48,34,45
1716,84,24,14,3,17
1717,36,87,13,31,4
1718,86,21,58,12,81
1719,44,10,51,48,34
1720,80,67,31,70,57
1721,55,95,55,7,69
1722,54,66,58,54,73
1723,19,25,45,12,86
1724,18,7,54,90,7
1725,88,29,46,19,72
1726,23,93,59,46,64
1727,67,43,21,31,98
1728,100,98,36,25,97
1729,50,26,8,6,48
1730,83,19,53,16,93
1731,29,72,69,24,74
1732,24,15,60,69,85
1733,57,94,29,38,23
1734,16,3,96,21,2
1735,33,85,71,98,62
1736,47,92,51,97,84
1737,3,72,31,30,34
1738,56,3,84,91,9
1739,63,94,68,3,94
1740,69,27,78,46,10
1741,83,59,58,29,12
1742,5,45,96,26,9
1743,17,35,54,22,67
1744,18,22,54,98,34
1745,53,62,79,66,71
1746,64,8,14,85,95
1747,81,53,87,95,4
1748,62,93,7,22,58
1749,4,100,38,20,56
1750,95,31,55,64,52
1751,96,38,72,18,87
1752,23,67,72,5,17
1753,14,10,37,29,15
1754,93,96,88,46,99
1755,95,33,75,45,61
1756,73,84,78,58,31
1757,69,55,76,7,35
1758,5,79,30,30,49
1759,30,75,82,77,94
1760,37,61,86,77,32
1761,69,96,42,76,87
1762,10,18,29,39,23
1763,69,40,72,85,100
1764,72,71,32,85,76
1765,46,63,3,31,40
1766,95,72,18,89,90
1767,76,5,3,90,14
1768,12,24,66,43,10
1769,97,12,23,12,21
1770,78,82,34,39,36
1771,92,32,23,2,87
1772,23,88,96,73,32
1773,2,78,7,69,2
1774,13,61,76,76,98
1775,62,26,15,39,98
1776,65,16,73,44,51
1777,23,7,94,41,57
1778,88,65,48,90,19
1779,89,51,19,2,33
1780,62,18,26,50,14
1781,49,15,18,74,61
1782,1,10,17,87,4
1783,9,48,69,89,94
1784,69,82,97,76,35
1785,47,90,20,63,20
1786,6,24,70,34,50
1787,11,93,11,66,61
1788,37,97,42,75,31
1789,99,94,52,56,54
1790,14,53,8,56,67
1791,29,58,68,91,100
1792,12,60,5,46,99
1793,54,55,19,7,29
1794,57,26,25,79,84
1795,41,76,12,88,3
1796,51,73,58,63,9
1797,47,92,68,64,52
1798,14,30,79,81,88
1799,19,63,49,17,73
1800,60,31,43,46,94
1801,29,90,94,67,9
1802,17,36,8,67,16
1803,48,39,33,46,11
1804,87,55,63,54,44
1805,71,74,67,28,6
1806,15,39,75,26,95
1807,43,72,51,97,18
1808,73,70,75,38,5
1809,40,5,33,99,14
1810,44,35,94,46,1
1811,100,65,60,26,33
1812,65,40,62,77,61
1813,93,34,64,69,33
1814,61,67,33,82,4
1815,36,12,64,2,9
1816,42,9,42,48,45
1817,48,19,52,20,39
1818,32,83,7,83,41
1819,33,86,64,98,8
1820,87,81,67,23,62
1821,2,42,58,94,4
1822,77,61,3,82,22
1823,54,1,89,38,29
1824,28,24,15,67,88
1825,65,69,8,20,76
1826,38,24,27,37,50
1827,59,94,55,88,38
1828,25,19,85,33,5
1829,86,87,7,94,59
1830,3,13,62,13,19
1831,96,97,85,77,16
1832,9,9,6,52,29
1833,52,65,39,13,80
1834,20,90,85,66,91
1835,19,87,83,23,70
1836,36,12,7,7,22
1837,74,97,59,86,31
1838,53,65,79,62,21
1839,10,97,16,80,75
1840,36,66,56,99,81
1841,69,65,38,4,88
1842,86,79,2,13,65
1843,79,73,6,19,10
1844,29,39,90,99,55
1845,60,36,7,84,30
1846,80,15,26,8,7
1847,92,14,71,31,47
1848,84,54,48,90,20
1849,99,72,92,47,46
1850,96,56,20,23,12
1851,14,67,52,99,38
1852,31,17,3,18,54
1853,23,92,93,29,9
1854,51,80,54,59,25
1855,48,57,26,3,85
1856,14,18,51,66,44
1857,29,66,3,24,25
1858,24,13,33,29,87
1859,78,16,3,96,6
1860,19,79,78,86,64
1861,5,11,75,66,25
1862,32,58,38,15,36
1863,76,2,68,82,61
1864,66,89,36,35,97
1865,30,56,42,58,13
1866,54,32,83,27,9
1867,37,33,100,84,68
1868,3,43,15,53,43
1869,20,7,79,5,71
1870,28,44,6,92,79
1871,92,96,34,74,16
1872,46,87,97,92,53
1873,83,27,71,87,13
1874,32,43,56,57,57
1875,91,84,34,94,74
1876,32,6,45,20,9
1877,72,68,79,51,8
1878,79,90,91,42,90
1879,17,21,99,55,81
1880,77,57,86,25,4
1881,94,43,38,77,40
1882,8,97,80,8,54
1883,71,39,55,32,22
1884,58,82,41,78,63
1885,78,42,39,33,76
1886,25,22,24,16,66
1887,3,8,14,6,100
1888,45,71,41,57,59
1889,63,34,33,43,32
1890,78,55,21,81,36
1891,24,95,91,27,94
1892,93,23,83,13,84
1893,28,22,64,89,95
1894,5,43,98,40,52
1895,6,97,76,34,28
1896,21,15,72,76,27
1897,33,27,60,94,84
1898,49,71,15,75,68
1899,43,53,30,72,60
1900,47,6,92,19,90
1901,66,39,49,33,57
1902,70,36,68,57,17
1903,100,59,70,47,76
1904,21,51,21,76,63
1905,47,46,92,69,74
1906,15,58,83,14,14
1907,77,25,36,28,43
1908,95,49,48,61,98
1909,5,41,65,81,36
1910,17,95,49,31,23
1911,15,6,51,88,67
1912,45,40,74,14,29
1913,87,28,59,30,13
1914,28,37,2,8,16
1915,37,66,95,76,94
1916,33,88,15,29,8
1917,57,97,1,36,71
1918,67,54,57,85,5
1919,14,74,65,9,86
1920,66,58,58,66,86
1921,90,79,100,3,27
1922,39,66,50,44,52
1923,48,27,4,2,37
1924,8,40,44,57,87
1925,93,65,16,97,71
1926,82,61,59,79,28
1927,99,57,56,6,81
1928,69,55,44,63,91
1929,77,5,77,67,75
1930,16,77,54,85,56
1931,16,70,7,97,27
1932,4,4,1,15,72
1933,96,48,10,78,99
1934,95,2,71,97,98
1935,30,20,22,48,18
1936,68,26,85,92,18
1937,99,100,32,5,63
1938,42,43,38,15,82
1939,61,40,83,17,100
1940,93,26,78,87,10
1941,89,64,51,20,60
1942,19,45,77,59,54
1943,17,76,98,24,49
1944,45,23,53,68,18
1945,34,23,31,67,50
1946,80,58,22,50,69
1947,94,60,100,8,39
1948,1,49,2,66,69
1949,35,89,74,70,86
1950,96,99,92,57,61
1951,11,78,20,98,27
1952,64,25,21,87,24
1953,57,63,4,61,42
1954,45,86,14,72,97
1955,39,18,6,79,90
1956,10,36,83,10,5
1957,58,13,70,87,56
1958,48,49,68,34,6
1959,12,76,46,95,42
1960,59,21,99,33,38
1961,17,13,46,21,1
1962,61,13,67,49,73
1963,17,75,24,48,4
1964,15,11,7,4,93
1965,34,37,17,18,69
1966,27,98,31,68,1
1967,81,46,18,72,95
1968,99,94,82,76,15
1969,12,81,7,55,92
1970,92,4,20,23,66
1971,10,87,42,17,56
1972,26,58,32,35,100
1973,33,67,33,48,13
1974,87,92,55,41,45
1975,96,75,10,27,58
1976,15,74,67,90,17
1977,88,74,35,72,85
1978,90,9,59,17,60
1979,99,79,76,75,74
1980,82,22,38,26,26
1981,70,65,51,73,88
1982,60,84,68,43,16
1983,20,4,95,39,53
1984,49,90,94,72,98
1985,67,79,50,25,36
1986,45,11,36,38,70
1987,62,28,1,42,93
1988,11,100,75,66,59
1989,2,66,95,10,16
1990,74,37,61,17,96
1991,55,2,91,6,25
1992,12,54,63,45,87
1993,56,67,44,88,86
1994,43,22,12,47,7
1995,99,51,1,10,34
1996,26,70,42,48,98
1997,48,16,76,90,92
1998,49,80,93,45,39
1999,48,42,27,16,33
2000,47,85,91,48,16
2001,95,36,55,32,77
2002,7,19,36,26,78
2003,90,20,91,54,26
2004,94,73,47,2,95
2005,21,84,18,38,92
2006,20,46,17,25,91
2007,99,29,99,59,65
2008,4,64,20,8,78
2009,68,59,35,41,74
2010,88,27,73,60,96
2011,93,88,17,54,24
2012,91,63,65,88,60
2013,26,12,92,1,14
2014,88,49,74,94,89
2015,23,71,100,33,57
2016,9,84,52,52,41
2017,17,75,30,78,64
2018,10,24,39,53,100
2019,35,99,55,60,20
2020,21,97,60,61,32
2021,81,6,77,81,63
2022,5,53,69,36,11
2023,56,18,73,77,15
2024,71,76,61,42,31
2025,16,85,46,64,52
2026,93,41,80,35,68
2027,93,59,55,39,61
2028,28,53,96,79,3
2029,82,40,100,31,23
2030,76,54,24,95,22
2031,66,92,66,98,73
2032,31,21,1,7,80
2033,63,32,96,3,61
2034,98,19,14,28,100
2035,86,17,87,46,50
2036,80,51,23,84,53
2037,5,87,97,24,94
2038,27,44,48,25,10
2039,98,92,13,39,99
2040,71,22,100,99,46
2041,27,78,45,100,85
2042,34,95,11,35,82
2043,76,46,47,79,30
2044,99,7,33,15,47
2045,16,83,82,96,26
2046,36,100,57,88,75
2047,72,75,74,33,25
2048,11,100,53,22,91
2049,46,88,23,99,56
2050,98,91,11,56,38
2051,33,67,82,33,80
2052,89,95,56,88,13
2053,29,94,13,58,86
2054,43,94,19,62,52
2055,81,28,36,73,73
2056,28,66,81,32,1
2057,50,67,9,46,31
2058,4,6,90,2,17
2059,74,1,15,15,6
2060,93,90,7,76,53
2061,62,62,61,23,28
2062,60,93,13,98,3
2063,72,46,51,2,91
2064,46,18,79,59,100
2065,9,43,68,36,25
2066,74,83,65,78,62
2067,49,69,94,62,60
2068,30,73,19,79,23
2069,17,14,11,76,23
2070,7,59,52,35,12
2071,42,98,86,56,49
2072,65,14,25,46,6
2073,27,29,76,86,7
2074,97,19,12,53,77
2075,20,24,28,32,29
2076,20,60,46,7,2
2077,47,70,85,16,32
2078,14,86,72,37,83
2079,5,37,52,57,70
2080,100,82,73,28,5
2081,24,34,77,83,81
2082,27,43,34,56,5
2083,16,17,28,31,35
2084,11,61,94,20,65
2085,74,51,25,30,53
2086,11,71,14,12,42
2087,56,44,91,24,98
2088,52,25,11,41,49
2089,75,77,78,79,40
2090,66,65,79,87,32
2091,12,15,90,72,8
2092,20,14,21,41,33
2093,97,79,87,72,87
2094,88,63,57,31,94
2095,73,47,5,61,46
2096,71,15,4,20,23
2097,46,69,51,80,76
2098,30,82,81,9,27
2099,58,65,67,56,44
2100,71,7,34,100,87
2101,66,18,98,3,35
2102,68,76,46,2,38
2103,45,85,32,83,82
2104,93,40,40,98,38
2105,90,36,44,38,46
2106,45,33,45,15,20
2107,96,44,74,10,25
2108,37,96,70,77,44
2109,63,11,35,81,54
2110,37,85,10,80,34
2111,29,37,38,63,35
2112,60,62,59,92,35
2113,64,52,47,38,89
2114,27,79,37,38,4
2115,70,4,6,75,70
2116,41,34,27,72,92
2117,88,53,75,23,30
2118,48,38,66,96,88
2119,63,51,85,54,25
2120,63,46,5,92,48
2121,23,42,18,67,79
2122,17,50,11,86,62
2123,70,15,16,84,42
2124,47,58,52,83,33
2125,36,67,29,38,22
2126,80,99,86,28,84
2127,28,59,34,6,34
2128,7,13,47,4,46
2129,15,100,93,50,56
2130,7,42,45,39,39
2131,27,78,90,87,6
2132,74,58,56,79,90
2133,30,78,46,33,40
2134,89,7,2,33,73
2135,62,31,26,47,29
2136,85,80,73,56,79
2137,55,67,20,31,59
2138,17,83,71,10,2
2139,31,77,17,75,36
2140,86,92,54,70,25
2141,66,67,59,78,73
2142,37,22,35,23,55
2143,32,14,59,51,36
2144,41,93,88,4,53
2145,19,83,23,92,37
2146,95,22,99,60,80
2147,53,74,58,79,28
2148,46,62,84,18,89
2149,32,6,52,5,97
2150,86,16,80,33,72
2151,53,99,34,92,7
2152,70,74,53,67,51
2153,32,35,62,97,58
2154,72,91,53,31,71
2155,37,99,85,17,51
2156,32,52,8,50,82
2157,96,15,42,91,100
2158,100,35,37,24,94
2159,64,13,93,16,80
2160,28,76,27,79,4
2161,89,75,75,28,3
2162,66,77,27,58,51
2163,74,95,46,59,67
2164,89,48,57,62,64
2165,27,18,23,37,4
2166,39,52,4,81,49
2167,44,1,54,63,9
2168,73,86,52,36,12
2169,35,57,75,21,34
2170,29,78,80,11,62
2171,64,51,63,47,37
2172,14,39,89,14,51
2173,61,33,16,7,87
2174,30,84,78,89,94
2175,58,68,71,78,96
2176,11,42,50,4,36
2177,42,15,70,77,3
2178,34,83,82,16,38
2179,94,62,74,98,23
2180,50,69,13,33,79
2181,64,18,32,45,62
2182,79,63,95,50,82
2183,1,97,28,5,20
2184,81,87,20,87,63
2185,70,77,2,77,24
2186,68,31,89,80,69
2187,20,85,81,91,84
2188,97,26,31,98,66
2189,92,1,1,87,38
2190,54,18,34,64,88
2191,67,7,77,92,30
2192,55,70,36,61,72
2193,1,53,91,11,69
2194,34,48,98,63,45
2195,64,55,45,46,8
2196,98,93,39,97,55
2197,17,62,88,55,65
2198,42,56,78,28,28
2199,42,16,46,28,2
2200,92,93,78,96,34
2201,1,13,71,64,89
2202,24,8,86,63,75
2203,80,9,62,77,53
2204,42,51,3,40,75
2205,57,4,66,31,64
2206,6,28,2,86,17
2207,4,90,99,59,16
2208,22,27,91,20,33
2209,55,40,88,25,63
2210,65,5,78,21,63
2211,70,52,97,67,83
2212,49,95,6,45,86
2213,39,29,87,73,50
2214,28,99,1,97,9
2215,38,15,7,80,50
2216,41,46,57,28,29
2217,57,7,91,14,80
2218,75,10,31,43,68
2219,37,20,91,43,65
2220,12,50,96,69,12
2221,28,57,76,91,30
2222,31,19,82,26,23
2223,76,53,65,84,68
2224,20,31,11,72,29
2225,33,15,28,30,59
2226,38,42,29,76,71
